Voltage (V),Current (A)
-6.480000000000203,-1.141034e-06
-6.470000000000203,-1.14304e-06
-6.460000000000203,-1.150019e-06
-6.450000000000204,-1.146315e-06
-6.440000000000204,-1.141004e-06
-6.430000000000204,-1.144246e-06
-6.420000000000204,-1.14352e-06
-6.410000000000204,-1.14021e-06
-6.400000000000205,-1.133952e-06
-6.390000000000205,-1.131592e-06
-6.380000000000205,-1.129528e-06
-6.370000000000205,-1.125496e-06
-6.3600000000002055,-1.123446e-06
-6.350000000000206,-1.126945e-06
-6.340000000000206,-1.124577e-06
-6.330000000000206,-1.127578e-06
-6.320000000000206,-1.125131e-06
-6.3100000000002066,-1.119968e-06
-6.300000000000207,-1.118209e-06
-6.290000000000207,-1.118525e-06
-6.280000000000207,-1.118368e-06
-6.270000000000207,-1.117377e-06
-6.260000000000208,-1.114848e-06
-6.250000000000208,-1.110763e-06
-6.240000000000208,-1.111259e-06
-6.230000000000208,-1.112205e-06
-6.2200000000002085,-1.110168e-06
-6.210000000000209,-1.109211e-06
-6.200000000000209,-1.109069e-06
-6.190000000000209,-1.106973e-06
-6.180000000000209,-1.107424e-06
-6.1700000000002095,-1.114935e-06
-6.16000000000021,-1.11141e-06
-6.15000000000021,-1.110743e-06
-6.14000000000021,-1.10818e-06
-6.13000000000021,-1.104002e-06
-6.120000000000211,-1.102196e-06
-6.110000000000211,-1.102104e-06
-6.100000000000211,-1.102129e-06
-6.090000000000211,-1.100574e-06
-6.0800000000002115,-1.097539e-06
-6.070000000000212,-1.095474e-06
-6.060000000000212,-1.093192e-06
-6.050000000000212,-1.091806e-06
-6.040000000000212,-1.090948e-06
-6.0300000000002125,-1.088303e-06
-6.020000000000213,-1.087895e-06
-6.010000000000213,-1.090533e-06
-6.000000000000213,-1.088529e-06
-5.990000000000213,-1.085802e-06
-5.980000000000214,-1.083297e-06
-5.970000000000214,-1.081187e-06
-5.960000000000214,-1.080045e-06
-5.950000000000214,-1.077176e-06
-5.940000000000214,-1.078275e-06
-5.930000000000215,-1.078431e-06
-5.920000000000215,-1.076997e-06
-5.910000000000215,-1.07561e-06
-5.900000000000215,-1.073142e-06
-5.8900000000002155,-1.073824e-06
-5.880000000000216,-1.069791e-06
-5.870000000000216,-1.068478e-06
-5.860000000000216,-1.071929e-06
-5.850000000000216,-1.071025e-06
-5.840000000000217,-1.067353e-06
-5.830000000000217,-1.061405e-06
-5.820000000000217,-1.059504e-06
-5.810000000000217,-1.059734e-06
-5.800000000000217,-1.058819e-06
-5.790000000000218,-1.057209e-06
-5.780000000000218,-1.054739e-06
-5.770000000000218,-1.051372e-06
-5.760000000000218,-1.05364e-06
-5.7500000000002185,-1.054211e-06
-5.740000000000219,-1.054099e-06
-5.730000000000219,-1.049983e-06
-5.720000000000219,-1.047901e-06
-5.710000000000219,-1.046994e-06
-5.70000000000022,-1.041827e-06
-5.69000000000022,-1.040076e-06
-5.68000000000022,-1.04363e-06
-5.67000000000022,-1.042063e-06
-5.66000000000022,-1.043136e-06
-5.650000000000221,-1.036999e-06
-5.640000000000221,-1.035324e-06
-5.630000000000221,-1.036587e-06
-5.620000000000221,-1.038798e-06
-5.6100000000002215,-1.036656e-06
-5.600000000000222,-1.036409e-06
-5.590000000000222,-1.036629e-06
-5.580000000000222,-1.034096e-06
-5.570000000000222,-1.032514e-06
-5.5600000000002225,-1.0276e-06
-5.550000000000223,-1.026462e-06
-5.540000000000223,-1.024829e-06
-5.530000000000223,-1.024363e-06
-5.520000000000223,-1.024356e-06
-5.510000000000224,-1.021461e-06
-5.500000000000224,-1.022657e-06
-5.490000000000224,-1.022707e-06
-5.480000000000224,-1.021712e-06
-5.4700000000002245,-1.021704e-06
-5.460000000000225,-1.019782e-06
-5.450000000000225,-1.019501e-06
-5.440000000000225,-1.016009e-06
-5.430000000000225,-1.013682e-06
-5.4200000000002255,-1.010921e-06
-5.410000000000226,-1.010244e-06
-5.400000000000226,-1.005703e-06
-5.390000000000226,-1.003339e-06
-5.380000000000226,-1.004996e-06
-5.370000000000227,-1.003113e-06
-5.360000000000227,-1.000195e-06
-5.350000000000227,-9.610478e-07
-5.340000000000227,-9.675438e-07
-5.3300000000002274,-1.005845e-06
-5.320000000000228,-1.004712e-06
-5.310000000000228,-1.003592e-06
-5.300000000000228,-1.002111e-06
-5.290000000000228,-9.63005e-07
-5.2800000000002285,-1.002153e-06
-5.270000000000229,-9.601315e-07
-5.260000000000229,-9.669665e-07
-5.250000000000229,-1.001164e-06
-5.240000000000229,-9.586412e-07
-5.23000000000023,-9.9354e-07
-5.22000000000023,-9.980795e-07
-5.21000000000023,-9.992732e-07
-5.20000000000023,-9.613527e-07
-5.19000000000023,-9.666875e-07
-5.180000000000231,-9.980818e-07
-5.170000000000231,-9.937162e-07
-5.160000000000231,-9.939607e-07
-5.150000000000231,-9.587716e-07
-5.1400000000002315,-9.626262e-07
-5.130000000000232,-9.93361e-07
-5.120000000000232,-9.844917e-07
-5.110000000000232,-9.551001e-07
-5.100000000000232,-9.571444e-07
-5.090000000000233,-9.870479e-07
-5.080000000000233,-9.564011e-07
-5.070000000000233,-9.592831e-07
-5.060000000000233,-9.816487e-07
-5.050000000000233,-9.518695e-07
-5.040000000000234,-9.751028e-07
-5.030000000000234,-9.514632e-07
-5.020000000000234,-9.749892e-07
-5.010000000000234,-9.494747e-07
-5.0000000000002345,-9.524238e-07
-4.990000000000235,-9.759704e-07
-4.980000000000235,-9.487952e-07
-4.970000000000235,-9.684169e-07
-4.960000000000235,-9.449274e-07
-4.9500000000002355,-9.663802e-07
-4.940000000000236,-9.418582e-07
-4.930000000000236,-9.432845e-07
-4.920000000000236,-9.595872e-07
-4.910000000000236,-9.400452e-07
-4.900000000000237,-9.601855e-07
-4.890000000000237,-9.412734e-07
-4.880000000000237,-9.420293e-07
-4.870000000000237,-9.536898e-07
-4.8600000000002375,-9.368048e-07
-4.850000000000238,-9.501653e-07
-4.840000000000238,-9.332879e-07
-4.830000000000238,-9.449287e-07
-4.820000000000238,-9.344544e-07
-4.8100000000002385,-9.47113e-07
-4.800000000000239,-9.302194e-07
-4.790000000000239,-9.312421e-07
-4.780000000000239,-9.440269e-07
-4.770000000000239,-9.30081e-07
-4.76000000000024,-9.384208e-07
-4.75000000000024,-9.276978e-07
-4.74000000000024,-9.356962e-07
-4.73000000000024,-9.23543e-07
-4.7200000000002404,-9.261615e-07
-4.710000000000241,-9.279146e-07
-4.700000000000241,-9.212858e-07
-4.690000000000241,-9.290635e-07
-4.680000000000241,-9.23362e-07
-4.6700000000002415,-9.257845e-07
-4.660000000000242,-9.159033e-07
-4.650000000000242,-9.183976e-07
-4.640000000000242,-9.188446e-07
-4.630000000000242,-9.19808e-07
-4.620000000000243,-9.172346e-07
-4.610000000000243,-9.120889e-07
-4.600000000000243,-9.105961e-07
-4.590000000000243,-9.078808e-07
-4.580000000000243,-9.049951e-07
-4.570000000000244,-9.025327e-07
-4.560000000000244,-9.051748e-07
-4.550000000000244,-9.006158e-07
-4.540000000000244,-9.004268e-07
-4.5300000000002445,-8.994284e-07
-4.520000000000245,-8.975512e-07
-4.510000000000245,-8.961517e-07
-4.500000000000245,-8.937628e-07
-4.490000000000245,-8.932381e-07
-4.480000000000246,-8.951902e-07
-4.470000000000246,-8.951592e-07
-4.460000000000246,-8.929637e-07
-4.450000000000246,-8.88546e-07
-4.440000000000246,-8.878029e-07
-4.430000000000247,-8.861961e-07
-4.420000000000247,-8.85327e-07
-4.410000000000247,-8.873636e-07
-4.400000000000247,-8.879626e-07
-4.3900000000002475,-8.825842e-07
-4.380000000000248,-8.822894e-07
-4.370000000000248,-8.783783e-07
-4.360000000000248,-8.784186e-07
-4.350000000000248,-8.778365e-07
-4.3400000000002485,-8.772256e-07
-4.330000000000249,-8.781828e-07
-4.320000000000249,-8.789899e-07
-4.310000000000249,-8.751082e-07
-4.300000000000249,-8.744982e-07
-4.29000000000025,-8.720879e-07
-4.28000000000025,-8.762158e-07
-4.27000000000025,-8.776539e-07
-4.26000000000025,-8.753462e-07
-4.2500000000002505,-8.74413e-07
-4.240000000000251,-8.73676e-07
-4.230000000000251,-8.713719e-07
-4.220000000000251,-8.682464e-07
-4.210000000000251,-8.65303e-07
-4.2000000000002515,-8.64496e-07
-4.190000000000252,-8.624189e-07
-4.180000000000252,-8.622485e-07
-4.170000000000252,-8.618672e-07
-4.160000000000252,-8.591745e-07
-4.150000000000253,-8.593587e-07
-4.140000000000253,-8.571952e-07
-4.130000000000253,-8.546193e-07
-4.120000000000253,-8.503537e-07
-4.1100000000002535,-8.496311e-07
-4.100000000000254,-8.485862e-07
-4.090000000000254,-8.506129e-07
-4.080000000000254,-8.460395e-07
-4.070000000000254,-8.471426e-07
-4.0600000000002545,-8.458026e-07
-4.050000000000255,-8.395521e-07
-4.040000000000255,-8.417979e-07
-4.030000000000255,-8.40922e-07
-4.020000000000255,-8.383965e-07
-4.010000000000256,-8.365637e-07
-4.000000000000256,-8.357239e-07
-3.990000000000256,-8.340405e-07
-3.980000000000256,-8.313672e-07
-3.9700000000002564,-8.305331e-07
-3.9600000000002566,-8.285014e-07
-3.950000000000257,-8.25927e-07
-3.940000000000257,-8.233803e-07
-3.9300000000002573,-8.215029e-07
-3.9200000000002575,-8.197424e-07
-3.9100000000002577,-8.193634e-07
-3.900000000000258,-8.1717e-07
-3.890000000000258,-8.171735e-07
-3.8800000000002584,-8.15789e-07
-3.8700000000002586,-8.147667e-07
-3.860000000000259,-8.125814e-07
-3.850000000000259,-8.132336e-07
-3.840000000000259,-8.151023e-07
-3.8300000000002594,-8.123421e-07
-3.8200000000002596,-8.105176e-07
-3.81000000000026,-8.085304e-07
-3.80000000000026,-8.082688e-07
-3.7900000000002603,-8.062285e-07
-3.7800000000002605,-8.058802e-07
-3.7700000000002607,-8.053494e-07
-3.760000000000261,-8.027909e-07
-3.750000000000261,-7.982887e-07
-3.7400000000002613,-7.9665e-07
-3.7300000000002616,-7.941945e-07
-3.7200000000002618,-7.921539e-07
-3.710000000000262,-7.899588e-07
-3.700000000000262,-7.932442e-07
-3.6900000000002624,-7.916005e-07
-3.6800000000002626,-7.896741e-07
-3.670000000000263,-7.869875e-07
-3.660000000000263,-7.882391e-07
-3.6500000000002633,-7.859393e-07
-3.6400000000002635,-7.816524e-07
-3.6300000000002637,-7.78804e-07
-3.620000000000264,-7.777417e-07
-3.610000000000264,-7.765707e-07
-3.6000000000002643,-7.755672e-07
-3.5900000000002645,-7.7402e-07
-3.5800000000002647,-7.731129e-07
-3.570000000000265,-7.71092e-07
-3.560000000000265,-7.697365e-07
-3.5500000000002654,-7.701594e-07
-3.5400000000002656,-7.687736e-07
-3.530000000000266,-7.6752e-07
-3.520000000000266,-7.663473e-07
-3.5100000000002662,-7.641545e-07
-3.5000000000002665,-7.624448e-07
-3.4900000000002667,-7.607255e-07
-3.480000000000267,-7.591268e-07
-3.470000000000267,-7.573904e-07
-3.4600000000002673,-7.566561e-07
-3.4500000000002675,-7.54652e-07
-3.4400000000002677,-7.530855e-07
-3.430000000000268,-7.511535e-07
-3.420000000000268,-7.515486e-07
-3.4100000000002684,-7.495748e-07
-3.4000000000002686,-7.474264e-07
-3.390000000000269,-7.482993e-07
-3.380000000000269,-7.449991e-07
-3.3700000000002692,-7.455706e-07
-3.3600000000002694,-7.449632e-07
-3.3500000000002697,-7.435258e-07
-3.34000000000027,-7.459061e-07
-3.33000000000027,-7.459592e-07
-3.3200000000002703,-7.438346e-07
-3.3100000000002705,-7.423153e-07
-3.3000000000002707,-7.405395e-07
-3.290000000000271,-7.397246e-07
-3.280000000000271,-7.376302e-07
-3.2700000000002714,-7.355215e-07
-3.2600000000002716,-7.338861e-07
-3.250000000000272,-7.314515e-07
-3.240000000000272,-7.292853e-07
-3.230000000000272,-7.271659e-07
-3.2200000000002724,-7.256745e-07
-3.2100000000002726,-7.235607e-07
-3.200000000000273,-7.230855e-07
-3.190000000000273,-7.209483e-07
-3.1800000000002733,-7.178689e-07
-3.1700000000002735,-7.171882e-07
-3.1600000000002737,-7.143254e-07
-3.150000000000274,-7.129089e-07
-3.140000000000274,-7.106018e-07
-3.1300000000002743,-7.086726e-07
-3.1200000000002746,-7.082197e-07
-3.1100000000002748,-7.060988e-07
-3.100000000000275,-7.046766e-07
-3.090000000000275,-7.042506e-07
-3.0800000000002754,-7.022088e-07
-3.0700000000002756,-6.997288e-07
-3.060000000000276,-6.973744e-07
-3.050000000000276,-6.948775e-07
-3.0400000000002763,-6.91865e-07
-3.0300000000002765,-6.898933e-07
-3.0200000000002767,-6.880146e-07
-3.010000000000277,-6.864799e-07
-3.000000000000277,-6.836304e-07
-2.9900000000002773,-6.814822e-07
-2.9800000000002775,-6.791178e-07
-2.9700000000002778,-6.775833e-07
-2.960000000000278,-6.755642e-07
-2.950000000000278,-6.734514e-07
-2.9400000000002784,-6.711967e-07
-2.9300000000002786,-6.709354e-07
-2.920000000000279,-6.696256e-07
-2.910000000000279,-6.665547e-07
-2.9000000000002792,-6.647438e-07
-2.8900000000002795,-6.636104e-07
-2.8800000000002797,-6.610196e-07
-2.87000000000028,-6.585344e-07
-2.86000000000028,-6.569487e-07
-2.8500000000002803,-6.549377e-07
-2.8400000000002805,-6.5276e-07
-2.8300000000002807,-6.515313e-07
-2.820000000000281,-6.491593e-07
-2.810000000000281,-6.477038e-07
-2.8000000000002814,-6.448915e-07
-2.7900000000002816,-6.432773e-07
-2.780000000000282,-6.41137e-07
-2.770000000000282,-6.399467e-07
-2.7600000000002822,-6.372512e-07
-2.7500000000002824,-6.369345e-07
-2.7400000000002827,-6.356542e-07
-2.730000000000283,-6.326749e-07
-2.720000000000283,-6.308932e-07
-2.7100000000002833,-6.283876e-07
-2.7000000000002835,-6.270928e-07
-2.6900000000002837,-6.263638e-07
-2.680000000000284,-6.243367e-07
-2.670000000000284,-6.229975e-07
-2.6600000000002844,-6.211438e-07
-2.6500000000002846,-6.18454e-07
-2.640000000000285,-6.164332e-07
-2.630000000000285,-6.141438e-07
-2.620000000000285,-6.123088e-07
-2.6100000000002854,-6.104447e-07
-2.6000000000002856,-6.081358e-07
-2.590000000000286,-6.063913e-07
-2.580000000000286,-6.038516e-07
-2.5700000000002863,-6.019969e-07
-2.5600000000002865,-6.006848e-07
-2.5500000000002867,-5.978246e-07
-2.540000000000287,-5.959126e-07
-2.530000000000287,-5.936477e-07
-2.5200000000002873,-5.913827e-07
-2.5100000000002876,-5.891623e-07
-2.5000000000002878,-5.867793e-07
-2.490000000000288,-5.848306e-07
-2.480000000000288,-5.832914e-07
-2.4700000000002884,-5.806798e-07
-2.4600000000002886,-5.786471e-07
-2.450000000000289,-5.765036e-07
-2.440000000000289,-5.750206e-07
-2.4300000000002893,-5.732627e-07
-2.4200000000002895,-5.711538e-07
-2.4100000000002897,-5.685554e-07
-2.40000000000029,-5.653199e-07
-2.39000000000029,-5.638866e-07
-2.3800000000002903,-5.613699e-07
-2.3700000000002905,-5.593294e-07
-2.3600000000002908,-5.572829e-07
-2.350000000000291,-5.547294e-07
-2.340000000000291,-5.526841e-07
-2.3300000000002914,-5.501142e-07
-2.3200000000002916,-5.479807e-07
-2.310000000000292,-5.456606e-07
-2.300000000000292,-5.432735e-07
-2.2900000000002922,-5.415254e-07
-2.2800000000002925,-5.393537e-07
-2.2700000000002927,-5.37072e-07
-2.260000000000293,-5.344731e-07
-2.250000000000293,-5.325375e-07
-2.2400000000002933,-5.304602e-07
-2.2300000000002935,-5.282961e-07
-2.2200000000002937,-5.259207e-07
-2.210000000000294,-5.23973e-07
-2.200000000000294,-5.211713e-07
-2.1900000000002944,-5.184549e-07
-2.1800000000002946,-5.16472e-07
-2.170000000000295,-5.141492e-07
-2.160000000000295,-5.123447e-07
-2.1500000000002952,-5.098819e-07
-2.1400000000002954,-5.072414e-07
-2.1300000000002957,-5.060328e-07
-2.120000000000296,-5.033509e-07
-2.110000000000296,-5.013226e-07
-2.1000000000002963,-4.989624e-07
-2.0900000000002965,-4.962252e-07
-2.0800000000002967,-4.932779e-07
-2.070000000000297,-4.915036e-07
-2.060000000000297,-4.889936e-07
-2.0500000000002974,-4.86021e-07
-2.0400000000002976,-4.835571e-07
-2.030000000000298,-4.816806e-07
-2.020000000000298,-4.787374e-07
-2.010000000000298,-4.765722e-07
-2.0000000000002984,-4.743248e-07
-1.9900000000002986,-4.713511e-07
-1.9800000000002989,-4.689285e-07
-1.970000000000299,-4.662087e-07
-1.9600000000002993,-4.637459e-07
-1.9500000000002995,-4.609365e-07
-1.9400000000002997,-4.584367e-07
-1.9300000000003,-4.558222e-07
-1.9200000000003001,-4.536405e-07
-1.9100000000003003,-4.506836e-07
-1.9000000000003006,-4.485962e-07
-1.8900000000003008,-4.45598e-07
-1.880000000000301,-4.434526e-07
-1.8700000000003012,-4.410394e-07
-1.8600000000003014,-4.388805e-07
-1.8500000000003016,-4.364747e-07
-1.8400000000003018,-4.341123e-07
-1.830000000000302,-4.319419e-07
-1.8200000000003023,-4.294325e-07
-1.8100000000003025,-4.266471e-07
-1.8000000000003027,-4.242584e-07
-1.790000000000303,-4.213269e-07
-1.7800000000003031,-4.194725e-07
-1.7700000000003033,-4.169229e-07
-1.7600000000003035,-4.146298e-07
-1.7500000000003038,-4.125082e-07
-1.740000000000304,-4.098807e-07
-1.7300000000003042,-4.069539e-07
-1.7200000000003044,-4.044044e-07
-1.7100000000003046,-4.013401e-07
-1.7000000000003048,-3.99291e-07
-1.690000000000305,-3.964332e-07
-1.6800000000003052,-3.941361e-07
-1.6700000000003055,-3.913173e-07
-1.6600000000003057,-3.887437e-07
-1.6500000000003059,-3.863214e-07
-1.640000000000306,-3.837366e-07
-1.6300000000003063,-3.811895e-07
-1.6200000000003065,-3.773785e-07
-1.6100000000003067,-3.754453e-07
-1.600000000000307,-3.720861e-07
-1.5900000000003072,-3.69395e-07
-1.5800000000003074,-3.665875e-07
-1.5700000000003076,-3.639752e-07
-1.5600000000003078,-3.607326e-07
-1.550000000000308,-3.580544e-07
-1.5400000000003082,-3.552102e-07
-1.5300000000003084,-3.523228e-07
-1.5200000000003087,-3.493037e-07
-1.5100000000003089,-3.460501e-07
-1.500000000000309,-3.429869e-07
-1.4900000000003093,-3.401903e-07
-1.4800000000003095,-3.375909e-07
-1.4700000000003097,-3.346656e-07
-1.46000000000031,-3.316553e-07
-1.4500000000003102,-3.28992e-07
-1.4400000000003104,-3.25781e-07
-1.4300000000003106,-3.227435e-07
-1.4200000000003108,-3.201124e-07
-1.410000000000311,-3.171581e-07
-1.4000000000003112,-3.139979e-07
-1.3900000000003114,-3.114248e-07
-1.3800000000003116,-3.081512e-07
-1.3700000000003119,-3.053531e-07
-1.360000000000312,-3.025913e-07
-1.3500000000003123,-2.995087e-07
-1.3400000000003125,-2.96392e-07
-1.3300000000003127,-2.937325e-07
-1.320000000000313,-2.905549e-07
-1.3100000000003131,-2.875988e-07
-1.3000000000003133,-2.845609e-07
-1.2900000000003136,-2.818415e-07
-1.2800000000003138,-2.789485e-07
-1.270000000000314,-2.758611e-07
-1.2600000000003142,-2.728275e-07
-1.2500000000003144,-2.699638e-07
-1.2400000000003146,-2.670131e-07
-1.2300000000003148,-2.641467e-07
-1.220000000000315,-2.611507e-07
-1.2100000000003153,-2.580605e-07
-1.2000000000003155,-2.551187e-07
-1.1900000000003157,-2.52183e-07
-1.180000000000316,-2.492287e-07
-1.1700000000003161,-2.463712e-07
-1.1600000000003163,-2.43525e-07
-1.1500000000003165,-2.40611e-07
-1.1400000000003168,-2.378721e-07
-1.130000000000317,-2.351746e-07
-1.1200000000003172,-2.31735e-07
-1.1100000000003174,-2.289445e-07
-1.1000000000003176,-2.259997e-07
-1.0900000000003178,-2.227953e-07
-1.080000000000318,-2.197784e-07
-1.0700000000003183,-2.167435e-07
-1.0600000000003185,-2.141896e-07
-1.0500000000003187,-2.11359e-07
-1.040000000000319,-2.083845e-07
-1.030000000000319,-2.0559e-07
-1.0200000000003193,-2.02673e-07
-1.0100000000003195,-1.996795e-07
-1.0000000000003197,-1.967369e-07
-0.99000000000032,-1.936965e-07
-0.9800000000003202,-1.911272e-07
-0.9700000000003204,-1.878808e-07
-0.9600000000003206,-1.851867e-07
-0.9500000000003208,-1.824857e-07
-0.940000000000321,-1.797102e-07
-0.9300000000003212,-1.766499e-07
-0.9200000000003214,-1.738997e-07
-0.9100000000003217,-1.711832e-07
-0.9000000000003219,-1.68308e-07
-0.8900000000003221,-1.654708e-07
-0.8800000000003223,-1.62856e-07
-0.8700000000003225,-1.601485e-07
-0.8600000000003227,-1.5729e-07
-0.8500000000003229,-1.545759e-07
-0.8400000000003232,-1.515507e-07
-0.8300000000003234,-1.485938e-07
-0.8200000000003236,-1.460257e-07
-0.8100000000003238,-1.432964e-07
-0.800000000000324,-1.404256e-07
-0.7900000000003242,-1.376971e-07
-0.7800000000003244,-1.349136e-07
-0.7700000000003246,-1.323261e-07
-0.7600000000003249,-1.297449e-07
-0.7500000000003251,-1.270125e-07
-0.7400000000003253,-1.246733e-07
-0.7300000000003255,-1.219716e-07
-0.7200000000003257,-1.194434e-07
